1000000545.000,1000000547.500,1.0000,0
1000000555.000,1000000557.500,1.0000,0
1000001327.500,1000001330.000,1.0000,0
1000001337.500,1000001340.000,1.0000,0
1000001445.000,1000001447.500,1.0000,0
1000001585.000,1000001587.500,1.0000,0
1000001587.500,1000001590.000,1.0000,0
1000000545.000,1000000547.500,1.0000,0
1000000555.000,1000000557.500,1.0000,0
